Position	RE	Deviance	df	prob	formula
pos6	4.32701653778e-05	131.5961693181323	3	2.44951433389e-28	count ~ mut * base - mut : base
pos7	0.00056097866593	1706.0864653756526	3	0	count ~ mut * base - mut : base
pos14	0.000162407914852	493.9259943854131	3	9.88509172197e-107	count ~ mut * base - mut : base
pos2	1.18458107608e-05	36.026285201013025	3	7.39316306627e-08	count ~ mut * base - mut : base
pos3	2.49238498353e-05	75.80010694088332	3	2.44124325664e-16	count ~ mut * base - mut : base
pos17	5.97564538028e-05	181.7353907439603	3	3.72127206163e-39	count ~ mut * base - mut : base
pos9	0.00650096217397	19771.168228915667	3	0	count ~ mut * base - mut : base
pos13	0.000197060590387	599.3140676046787	3	1.41936437693e-129	count ~ mut * base - mut : base
pos10	0.0186355908957	56675.82625216534	3	0	count ~ mut * base - mut : base
pos1	1.68465767689e-05	51.234954836949555	3	4.35948714999e-11	count ~ mut * base - mut : base
pos18	6.36402691991e-06	19.354711422660586	3	0.000230899968344	count ~ mut * base - mut : base
pos11	0.000624615808013	1899.6240692045249	3	0	count ~ mut * base - mut : base
pos15	0.000186486165419	567.1544073325867	3	1.32904504082e-122	count ~ mut * base - mut : base
pos8	0.00854307448353	25981.77904837756	3	0	count ~ mut * base - mut : base
pos12	0.0011585463603	3523.4499721021	3	0	count ~ mut * base - mut : base
pos0	2.96653455099e-05	90.22026600815016	3	1.96447449071e-19	count ~ mut * base - mut : base
pos5	0.000166343464234	505.8950547850627	3	2.51831966876e-109	count ~ mut * base - mut : base
pos16	0.00033254541589	1011.3597318942066	3	6.17797691784e-219	count ~ mut * base - mut : base
pos4	3.69918341924e-06	11.250208159056001	3	0.0104470600479	count ~ mut * base - mut : base
pos19	1.54120137414e-05	46.87206420724692	3	3.70035509823e-10	count ~ mut * base - mut : base
